,url,full_text,user_id_str,ulr,month,day,year
6432,https://twitter.com/tina41014747/status/991093801543503873,Bernie ran in the primary as an independent. Then DNC ran Hillary only. Hillary alone was the Dem candidate. I voted for Hillary but trump spoke to ppl that were hurting. He’s also a salesmen. And sold them a bill of goods I believe he cheated &amp; had help from Russia too! https://t.co/e1EA4kRoX7,933839184422424576,,Apr,30,2018
6433,https://twitter.com/AGHamilton29/status/991097674551132161,"Concessions with those deals:

Syria: Let Assad stay in power. Handed country to Iran and Russia.

Bergdahl: 5 high level terrorists.

Iran: Let Hezbollah off the hook, abandoned Ukraine, billions in cash to Iran now being used to fund terrorism, sanctions, &amp; freed prisoners.",116835497,,Apr,30,2018
6434,https://twitter.com/OrcaSOS/status/991078927916519424,"URGENT ACTION‼TINRO meeting on May 3 re 13 #blackfish /200 #beluga captures for 2018 🎪
JOIN 5K: #Russian Governor of the Sakhalin Oblast: Stop issuing quotas for capturing killer whales &amp; beluga whales!
SIGN via https://t.co/nk9OwmuCWK #Moscow #Russia ⏬
https://t.co/rVY1QCOv1L https://t.co/YVOhRyo7Ce",495088169,,Apr,30,2018
6435,https://twitter.com/dtkearns/status/991090880453971968,"SCAL Var baseball. Russia takes 1/2 game lead over Anna with comeback 4-3 win. D Kearns with win, H Cohee with the save.",34905213,,Apr,30,2018
6436,https://twitter.com/MissileDefAdv/status/991089896814202880,"Russia to supply Syria “new missile defense systems”
https://t.co/GQoTyVVjqL https://t.co/FY51jCFDwI",109274506,,Apr,30,2018
6437,https://twitter.com/NPR/status/991081763035320321,An unexpected alliance between Russia and Saudi Arabia is one reason why U.S. motorists have seen prices at the pump climb over the past year. https://t.co/FjBZN4Ras2,5392522,,Apr,30,2018
6438,https://twitter.com/Wonkette/status/991084806548197376,Trump Knows Why Democrats Tricked Russia Into Tricking Trump Into Doing Conspiracies With Russia  https://t.co/ffLpevolGV via @EvanHurst,13215382,,Apr,30,2018
6439,https://twitter.com/Florian7788/status/991101507364900866,"University nr. 4 working on #IOTA and #Tangle (at least).. also IOTA is spreading around the world: Communities in Taiwan, Russia, New Zealand, Peru.. https://t.co/FsDymGziIy",316004846,,Apr,30,2018
6440,https://twitter.com/laserleft/status/991080005525540864,"Suspect Israel is seeking WWlll. If it makes any unsolicited attack on Iran, am certain Russia will step in and demolish antagonist. Which would leave us where? America needs to put shackles on its satellite Zionist state.",2317071198,,Apr,30,2018
6441,https://twitter.com/jilevin/status/991082633663836160,Jill Stein's campaign objects to Senate request for some Russia documents https://t.co/nPCIfJ6pOr,24733117,,Apr,30,2018
6442,https://twitter.com/Amy_Siskind/status/991096670577463296,"Trump is going to take down the Russia probe.  Stop normalizing this man!!!!

Conservative House allies of Trump have drafted articles of impeachment against Rosenstein, setting up a possible GOP showdown over the fed inv into Russian interference. https://t.co/Dg0ER2Y96w",15976705,,Apr,30,2018
6443,https://twitter.com/CharismHamanism/status/991102614409445377,@FoldableHuman Nazis were so incompetent that they would have frozen themselves to death in Russia (and many have) if it weren't for fur coats they stole from Jewish people because the high command thought uniforms looking good was worth more than keeping warm in Russia in the winter.,353364645,,Apr,30,2018
6444,https://twitter.com/Blackfished/status/991100669720481792,"URGENT PLEASE SIGN - #Russia Plans To Capture &amp; Enslave 13 Wild #Blackfish &amp; 200 Belugas For Global Aquariums! #CaptivityKills #EmptyTheTanks 

Decision Makers Are Meeting On May 3, 2018 https://t.co/aODtINWhFs",2234952033,,Apr,30,2018
6445,https://twitter.com/PrevailandRide/status/991103460647956480,Go fuck yourself you ignorant blob of shit. Seriously fuck you. Move to Russia. You’re awful for this country. You’re worse than cancer. Your wife hates you. Your kids suck too. Yeah I said it. Your complicit shit bag kids. They’re fucking terrible. Fuck you. https://t.co/axpxMx08Ma,244148564,,Apr,30,2018
6446,https://twitter.com/SeattlePacific/status/991089857492652038,"Sonya Bilocerkowycz, the 2017–18 Milton Fellow in Creative Writing at @Image_Journal, will give a talk this Wednesday titled ""I Celebrate Spring With Apricot Jam: Translating Poetry from the Russia-Ukraine War.” Join us 5/2 at 3pm in the Library Seminar Room. https://t.co/JGq8REi59v",40121967,,Apr,30,2018
6447,https://twitter.com/VOANews/status/991085179270660097,Paper Plane Protesters Urge Russia to Unblock Telegram App https://t.co/U4BrlSZQ8u https://t.co/o6vVGlLoQ1,16273831,,Apr,30,2018
6448,https://twitter.com/AlexanderMcMil1/status/991089785002516485,@Shambles151 @lesleymcphers17 @TopHole @2018Time4Change @littlejeff5 @ToryFibs Taking longer to clean up the 1mm of poison in Salisbury than the fictitious chemical attack in Syria. Russia removed all traces in hours!!,470387895,,Apr,30,2018
6449,https://twitter.com/BlackQueenLara/status/991090988579000320,"@FoxNews @netanyahu If #Iran or #Syria or #Russia were dangerous to the USA, #Jesus would have notified me by now. But the only dangerous leader in this world I'm being warned about is satanic #Netanyahu; &amp; I feel FIRST for people of #Israel who understand his sinister games. https://t.co/J8zyoDCrJj",33408119,,Apr,30,2018
6450,https://twitter.com/InSpiteOfTrump/status/991075746176294912,Jill Steins campaign objects to Senate request for some Russia documents https://t.co/0HuIs5a6hn,797547199928422401,,Apr,30,2018
6451,https://twitter.com/johncusack/status/991100232351076356,Perhaps deals being made reflect some already made- as when  North Korea met with China - Russian &amp; China realigning chessboard - putin  using his pet  trump - is what’s happening in Russia or China  interests- sure seems so https://t.co/fV4I5NdZaX,17017636,,Apr,30,2018
6452,https://twitter.com/turrible_tao/status/991084977289908224,"we spent literally a whole year on russia stuff because russia did journalism on the journalists and spent like one or two days on OPM hack when china stole every last gov workers ssc number and gov documents
what fucking proportion can be appealed to???",2550392606,,Apr,30,2018
6453,https://twitter.com/kstreet111/status/991097694881046528,Watch And Learn As Ari Melber Breaks The Russia Investigation Down Into 4 Pieces https://t.co/8uK8yzmuPX via @politicususa,3074470992,,Apr,30,2018
6454,https://twitter.com/Allen58VoteBlue/status/991082211544784896,@GaladrielResist @SagArcher Another diversion to distract America from looking at the Trump/Russia connection. #TheGOPWorksForTheRussians #KeepYourFocus!,822998890433507328,,Apr,30,2018
6455,https://twitter.com/felixsalmon/status/991082936870014977,"TIL the president of France refers to the president of Russia as “Vladimir Poutine"" https://t.co/Ve5v1VT0cD",16399949,,Apr,30,2018
6456,https://twitter.com/DolphinPaige/status/991101017117855745,"URGENT PLEASE SIGN - #Russia Plans To Capture &amp; Enslave 13 Wild #Blackfish &amp; 200 Belugas For Global Aquariums! #CaptivityKills #EmptyTheTanks 

Decision Makers Meeting On May 3, 2018 https://t.co/oP8xFHbUIm",703477495,,Apr,30,2018
6457,https://twitter.com/SableViews/status/991094996534218754,"@thehill Huh! Who'd have guessed blaming Russia Russia Russia instead of saying ""sorry we rigged the Primary, we won't make that mistake again"" + having a message of ""At least we're not as bad as Trump"" wouldn't be just hauling in supporters hand over fist? 😒",1349829794,,Apr,30,2018
6458,https://twitter.com/joshtpm/status/991094712907059201,I’m putting together a bracket to put bets on which Trumper will end up not having colluded with Russia. I just don’t think @mschlapp is going to make it all the way. Who’s doing a bracket?,21268897,,Apr,30,2018
6459,https://twitter.com/TrumpsDailyCon/status/991100934171308032,"@SaysHummingbird Just so we are clear...I want him in jail, not impeached! I want his name strickened from history, only known as  when Russia tried to take over our country!  I want his entire mess reversed!
WE MUST RIGHT ALL THE WRONGS! 
#RESIST",765251169379692544,,Apr,30,2018
6460,https://twitter.com/repwillbailey/status/991094173716623361,@realDonaldTrump There are dozens of indictments over Trump-Russia and the links are growing daily. NOT FAKE NEWS.,863788052652621824,,Apr,30,2018
6461,https://twitter.com/MrFelt_/status/991088120283119616,"@gregolear @EdRogersDC Article has no depth, just hand-waving from a disingenuous PR guy&amp;[former?]foreign agent. Article tries to casually dismiss charges against Manafort, et al (including Russia's IRA),pleas&amp;cooperation agreements.Very Busch-league given how much we've learned in last 1.5 yrs. https://t.co/pNfQauLahT",2840227643,,Apr,30,2018
6462,https://twitter.com/amestr144/status/991091711895048195,@jerzymare @TheGoodGodAbove We've never had a more anti-American president. Trump and Russia first. America last.,1708695000,,Apr,30,2018
6463,https://twitter.com/robertjunebug/status/991082063896940544,"@tweetmommybop @AndthenIsleep I’m so stunned/numbed by Trump’s ongoing daily vulgarity that further hits scarcely register in my CNS. 

Trump is a Human Wrecking Ball.

I live braced for whatever his next assault may be.

#resist #ProtectMueller #25thAmendment #impeach #GOP #Trump #Russia",15417091,,Apr,30,2018
6464,https://twitter.com/StackhouseJohn/status/991092439875190784,"China, Russia and others are representing a new way for the 21st century, said Tony Blair today at #MIGlobal, joined onstage by General David Petraeus &amp; @MilkenInstitute's Michael Milken. https://t.co/EcxdjWJGRO",154497175,,Apr,30,2018
6465,https://twitter.com/DenbrotS/status/991102790146691072,"@LindseyGrahamSC Republicans—I don’t trust them. They refused to investigate Russian interference with our election. They refused to investigate coordination of Trump campaign with Russia.
#MagnitskyMeeting_6_9_16 is a smoking gun. 
Who approved Prevezon settlement?",3037232182,,Apr,30,2018
6466,https://twitter.com/ANCALERTS/status/991099882529345536,Protesters urge Russia to unblock Telegram app https://t.co/XHyapvoIay,44728980,,Apr,30,2018
6467,https://twitter.com/MsMeowMix/status/991085347785379841,@ericgarland I think the pic of Stein at dinner in Russia w Putin and Flynn says it all,125184058,,Apr,30,2018
6468,https://twitter.com/ginnykc/status/991094892750409729,@kellyz713 @PenelopePratts @sawsharee @MarilynCapps @MaxMaxsilva1946 @JohnLibert3 @just_old_joe @COVERGIRL_SHINE @basshooker2 @Bruchell1 @solomongrundy6 @DaddyJim52 @rickr541 @waconia3 Not surprised about Sessions but this possible NRA connection where Russia cd have channeled money to Trump campaign thru NRA is disgusting,32184242,,Apr,30,2018
6469,https://twitter.com/Evan_Rosenfeld/status/991099404571459584,"BREAKING: WaPo: Conservative House allies of President Trump have drafted articles of impeachment against Deputy AG Rod Rosenstein, who oversees the ongoing special counsel probe, setting up a possible GOP showdown over the federal Russia investigation https://t.co/SIMC1XLKCQ",518254771,,Apr,30,2018
6470,https://twitter.com/AltNatSecAgency/status/991090877874438145,"@Acosta @mkraju Shocked I tell you shocked. This has never happened in this White House before. Oh except for Flynn, the @DonaldJTrumpJr Russia meeting, Rob Porter. Maybe I'm not so shocked after all",824787330493972480,,Apr,30,2018
6471,https://twitter.com/tescherp/status/991097423685545985,"@costareports @maggieNYT @SariHorwitz @mattzap This puts to rest any fantasy that this House still has any morals or ethics. After their Intel Committee gave an incomplete &amp; biased report closing the Russia investigation, these conservatives should be hanging their heads in shame. Instead, they double down!  Despicable!",383257581,,Apr,30,2018
6472,https://twitter.com/CrusaderWatch/status/991090408607248385,The Cult of Personality of the Stalin era was an attempt to create a secular outlet for the old Orthodox practices of pre-Revolution Russia,786313350950981633,,Apr,30,2018
6473,https://twitter.com/BobbyBoon3/status/991102430929653760,"@SLSmith000 Which is why Steve Bannon wants to derail the Russia investigation.... His plan was to fire Rosenstein, and now Republicans in Congress are trying to impeach Rosenstein. The two may be related.",940762714045022210,,Apr,30,2018
6474,https://twitter.com/VICENews/status/991102923240280064,Trump is now saying he's so tough on Russia that Putin has turned on him and is actually helping the Democrats now #VICENewsTonight,1630896181,,Apr,30,2018
6475,https://twitter.com/IlvesToomas/status/991098228123807745,EU Expected To Expand Russia Sanctions Over Presidential Poll In Crimea https://t.co/PTJNApPbSh,579747564,,Apr,30,2018
6476,https://twitter.com/EvelynNFarkas/status/991095368195756034,He says to oil industry execs “stay away from Russia.” https://t.co/EvmjkvECMb,3876356669,,Apr,30,2018
6477,https://twitter.com/GailWill1954/status/991093556654768128,@EricBoehlert Jill Stein?  Green Party works with Russia that’s why Repubs are coming on over to the Green Party.,1486098325,,Apr,30,2018
6478,https://twitter.com/KermaneB/status/991104270517915653,@yashar These are the same people who spent millions &amp; years investigating HRC yet with Russia they can’t be bothered? Why? Who’s giving them money?,2911275808,,Apr,30,2018
6479,https://twitter.com/JFKii/status/991096509612609541,"😂🤣💀 ""It's crazy how Trump was in contact with Russia when The Clinton Campaign wasn't in contact with Michigan"" @michelleisawolf 
😐 FLINT STILL DOESN'T HAVE CLEAN WATER. https://t.co/k5CMCMdwMU",31129627,,Apr,30,2018
6480,https://twitter.com/BilyanaLilly/status/991074830735691776,It is unfortunate (understatement) that @SenJohnMcCain is serving his last term. The US is losing a lion and the Russian are losing a worthy opponent who made them fear and respect the US. McCain's shoes are yet to be filled. https://t.co/2U7g7JyIRh #Ukraine #Russia @CNNPolitics,2401442858,,Apr,30,2018
6481,https://twitter.com/7NewsAustralia/status/991091660879613952,"Russia's military spending fell sharply in 2017 for the first time since 1998 as a slew of Western economic sanctions hit government coffers hard. #7News 
https://t.co/oicxuMfpbT",63362429,,Apr,30,2018
6482,https://twitter.com/axios/status/991094756695576577,"Comey on who's been a model of good behavior in the Russia probe: Jim Clapper, because of ""balance of confidence and humility""",800707492346925056,,Apr,30,2018
6483,https://twitter.com/PaulaChertok/status/991101116245991424,NEW: Trump-allied House Republicans draft articles of impeachment against Deputy AG Rosenstein (overseeing Mueller's Russia probe) as ‘last resort’ – The Washington Post https://t.co/t2pep8WiW1,763010018,,Apr,30,2018
6484,https://twitter.com/IlvesToomas/status/991103642215337985,The Kremlin Guard: Russia's Pro-Government Youth Organizations | DefenceReport https://t.co/9LL0P7leBG,579747564,,Apr,30,2018
6485,https://twitter.com/FSIStanford/status/991096873921458176,FSI's @StonerWeiss and @McFaul's discuss how Russia got where it is today and what comes next. https://t.co/cqkZySHJJZ,221858588,,Apr,30,2018
6486,https://twitter.com/plough_shares/status/991094561165398016,Russia launched a floating nuclear power plant out of its shipyard in St. Petersburg on Saturday https://t.co/kJcEop10XK,66451163,,Apr,30,2018
6487,https://twitter.com/CBSNews/status/991084602675662850,"@CBSNews ""The European signatories [including Russia] have said they are committed to staying in... because they think those rigorous inspections that come along with the deal are still the best way to stop Iran from getting any kind of a nuclear bomb,"" @elizapalmer says. https://t.co/5eB1Yhfwgl",15012486,,Apr,30,2018
6488,https://twitter.com/ericgarland/status/991092552542629888,"@dcherring ""AH DID NOT HAVE RUSSIAN RELATIONS WITH THOSE RUSSIANS IN RUSSIA""",16912124,,Apr,30,2018
6489,https://twitter.com/AV8intheblue/status/991091381186818048,@MingGao26 @lauferlaw You shouldn’t...believe me...Russia has some of the best air defense systems on the planet...,83952838,,Apr,30,2018
6490,https://twitter.com/CNNSitRoom/status/991087644179357698,"The presidential campaign of 2016 Green Party candidate Jill Stein objects to Senate request for some Russia documents, @jimsciutto reports https://t.co/40fDpvRHqb https://t.co/k8vNSCm4ZV",34310801,,Apr,30,2018
6491,https://twitter.com/MLukeBrown/status/991097363526836224,@Henderson1983 Thanks Russia Obama,248916246,,Apr,30,2018
6492,https://twitter.com/SavingAmerica4U/status/990248589879365632,"🔴CONFIRMED: House Intel Report Reveals DNC/HRC Paid Russian Officials for Fake Dirt Against Trump

The report found that the DNC &amp; Hillary Clinton’s knowingly paid high-ranking government officials in the Russian gov for phony lies against Donald Trump.
 https://t.co/1CjK1gcIeJ",895347487233462272,,Apr,28,2018
6493,https://twitter.com/joglasg/status/990376061992099840,"See the whole Labour Russian bot nonsense, they tried that with the SNP too. It's so silly. 

Why the hell would Putin want a Labour Government? He's a raging capitalist. His administration is institutionally homophobic and racist. Their sodding Embassy supported the Tories 😀",2444241296,,Apr,28,2018
6494,https://twitter.com/ForTheMany2020/status/990497161233117184,"1. The Russian Embassy tweeted they were onboard with a Tory government. 

2. This is another desperate attempt to smear Jeremy &amp; right up there with the Czech spy rubbish

3. We take issue with all the hard work we've put into social media being accredited to Russian bots. 😤 https://t.co/HfQ5m6KGZa",3307929149,,Apr,29,2018
6495,https://twitter.com/Julia3131/status/990234040367185921,"Donnie, I'm going to agree with you. The word Collusion does not fit into what is being uncovered. We now know the Natalia Veselnitskaya is an informant of the Russian Government who met with Trump team. This is now a CONSPIRACY against the UNITED STATES OF AMERICA. TREASON! https://t.co/v37gAWMsY0",116002627,,Apr,28,2018
6496,https://twitter.com/FarLeftWatch/status/991096518500372481,"Question:

Does the left view @KanyeWest as:

1.) an individual with agency who can think critically and arrived at his decision to support Trump based on his own convictions

or

2.) an unwitting stooge of the Russian government

Answer: https://t.co/QzbMm5km0k",892130360888352773,,Apr,30,2018
6497,https://twitter.com/elihbeckman/status/989937491086999552,"The release of Natalia Veselnitskaya’s personal emails proves once and for all what we all knew, and what the leaders of Trump’s campaign knew when they invited her to Trump Tower: she is an agent of the Russian government. #TrumpRussia #Collusion",2984781465,,Apr,27,2018
6498,https://twitter.com/FoxNews/status/990112123941371904,".@TuckerCarlson: ""Investigators found no evidence of collusion or coordination of any kind between the Russian government and the @realDonaldTrump for President campaign. None."" https://t.co/AWURBofdiF",1367531,,Apr,28,2018
6499,https://twitter.com/OlgaNYC1211/status/990081256246398977,"It has been over 2 years since Trump-Russia came into the news and the MSM still doesn’t understand how the Russian government operates.. 

Of course every interaction w the Trump camp had to be approved by the government. No corporation or individual can operate on their own!",751283435382067202,,Apr,28,2018
6500,https://twitter.com/Wizardisms/status/990716398778355712,"Yet they're OK with ICE raids, people losing healthcare, hate crimes, refugees turned away, rollbacks of environmental protection, no gun safety regulation, authoritarian government, media propaganda, Russian conspiracy, election hacking &amp; Trump's biz making money off his prez. https://t.co/qGIKiiXHWg",35997832,,Apr,29,2018
6501,https://twitter.com/AmishSuperModel/status/990051259720880129,"Trump 101:

“Hi Don, we have dirt on Hillary that will help you in the election and show the Russian government’s support for your campaign” Jr.: I love it! Let’s meet! = NO COLLUSION!

“I fired Comey over this whole Russia-thing” = NO OBSTRUCTION!",1067260903,,Apr,28,2018
6502,https://twitter.com/Sams1stDaughter/status/990727457916489729,"#TraitorTot is NOW trying to pretend Natalia Veselnitskaya, who met with Don Jr. and Manafort, by admitting her direct connection to the Russian government, is just Putin's puppet trying to sow chaos and confusion.

Trust me, #TraitorTot, we know who #PutinsPuppet really is. https://t.co/lfaXvxqXzC",763046596095332352,,Apr,29,2018
6503,https://twitter.com/FoxNews/status/990021274838552576,".@MZHemingway: ""After a year of rigorous investigation, there's no actual evidence of treasonous collusion between Trump and the Russian government."" #Tucker https://t.co/KUP8NL0LaV",1367531,,Apr,28,2018
6504,https://twitter.com/parliamentview/status/990485095827099649,It seems the Russian government wanted both Tory and Labour to win the last General Election. Now...which one to believe....right wing paper or horse's mouth? https://t.co/eHkqeEb9Ad,2288132035,,Apr,29,2018
6505,https://twitter.com/labourpress/status/990524723850248193,"The Russian Government made clear its support for the Tories promoting Theresa May’s “strong and stable” slogan.

Both May and Putin’s conservative philosophy and super-rich supporters oppose Labour’s proposed crackdown on tax dodging, failed privatisation and corrupt oligarchs. https://t.co/gW2wusZ0eu",79173926,,Apr,29,2018
6506,https://twitter.com/RealSaavedra/status/990112466305662976,"Tucker Carlson: ""Investigators found no evidence of collusion or coordination of any kind between the Russian government and the Trump for President campaign. None."" https://t.co/sakPaxKnAj",812135885328236551,,Apr,28,2018
6507,https://twitter.com/OARichardEngel/status/990214399737688065,"Our investigation, based on Veselnitskaya's leaked emails, found that she appeared to author the official Russian government response to a DOJ information request in a 2014 case — an attempt to stymie U.S. prosecutors and advantage her client. @RichardEngel https://t.co/8ujibuJyla",963379217575620613,,Apr,28,2018
