,url,orig_text,user_id_str,month,day,year,translated,country
61,https://twitter.com/valbury_futures/status/1035672675161595904,outlook harian oil tergelincir karena kekhawatiran perang perdagangan lebih besar daripada sanksi iran usd keuntungan dolar untuk hari ke 2 saat ketegangan perdagangan global memanas  ,245627947.0,Aug,31.0,2018.0,oil's daily outlook slips as trade war fears outweigh iran sanctions usd dollar gains for 2nd day as global trade tensions heat up,iran
62,https://twitter.com/professor_yass/status/1035672617234165761,alkamar7 oui liran est trs en avance ce niveau l je donnerai la rponse demain,9.22359747289985e+17,Aug,31.0,2018.0,alkamar7 yes Iran is very advanced at this level I will give the answer tomorrow,iran
63,https://twitter.com/HConcerned/status/1035672419036352512,menschenrechtler iran haft fr ein paar anstecker spiegel online  ltpgtdas ist der iran ltpgt ,2189289452.0,Aug,31.0,2018.0,human rights activist iran imprisoned for a few pins mirror online ltpgtthat is iran ltpgt,iran
64,https://twitter.com/litopescador97/status/1035672393702879232,alegra mucho que hayan abatido un punga desalmado delincuente sin remedio existe la reabilitacin ni la reincercin la sociedad de estos maleantes robar asesinar es su trabajo habitual ellos irn trabajar por 300 400000 mensual,2800961488.0,Aug,31.0,2018.0,"I am very happy that they have shot down a heartless punga criminal without remedy, there is neither rehabilitation nor reincarceration. The society of these criminals, stealing, murdering is their usual job, they will go to work for 300 400,000 monthly",iran
65,https://twitter.com/Jalc_78/status/1035672358969901056,mickddr insomniacgames leo margon luis pz lo de la captura estaba claro pero imagino que los accesorios de diseo para maquear las fotos se iran consiguiendo segun avanzas en el juego quizas de pago pero si vienen de origen mejor que mejor,2284674102.0,Aug,31.0,2018.0,"mickddr insomniacgames leo margon luis pz the capture thing was clear but I imagine that the design accessories to layout the photos will be obtained as you progress in the game, perhaps paid for, but if they come from the source all the better",iran
66,https://twitter.com/thesunindonesia/status/1035672353001201664,menteri inggris kunjungi iran sejak trump mundur dari perjanjian nuklir  ,9.50430996364542e+17,Aug,31.0,2018.0,British minister visits Iran since Trump withdrew from nuclear deal,iran
67,https://twitter.com/TesKikogami/status/1035672213590962177,iran orange,9.865894780084511e+17,Aug,31.0,2018.0,iran orange,iran
68,https://twitter.com/fermicaelisto/status/1035672052001325056,las incorrectas irn verla bailar algn da micaela que dicen los leo ahre aport forcends por mica,2793211943.0,Aug,31.0,2018.0,the incorrect ones will go see her dance someday micaela what do i read them say now i contributed forcends by mica,iran
69,https://twitter.com/IRAN_ORANGE/status/1035671933797392384,tes vrc,220860428.0,Aug,31.0,2018.0,tes vrc,iran
70,https://twitter.com/MandaMakki/status/1035671412847984640,iran style,30351882.0,Aug,31.0,2018.0,iran style,iran
71,https://twitter.com/JustSimon13/status/1035671247022161920,sharia law iran drinking alcohol lets pretenddatabase islam  ,9.672009105260749e+17,Aug,31.0,2018.0,sharia law iran drinking alcohol lets pretenddatabase islam,iran
72,https://twitter.com/rumbominero/status/1035671148124622848,internacional reuters produccin crudo opep alcanza mximo de 2018 pese descenso de irn  ,121541221.0,Aug,31.0,2018.0,international reuters OPEC crude production reaches 2018 high despite Iran's decline,iran
73,https://twitter.com/tehran_time/status/1035671076720791552,iran time 4 iran tehran,246932209.0,Aug,31.0,2018.0,iran time 4 iran tehran,iran
74,https://twitter.com/Gra_Bertolini/status/1035671046236643333,slburstein eleonorariera fabiannanoemi feriglesias el miserable es ud q est junto los firmaron un acuerdo con irn puedo entenderlo es un mercenario,7.673846106700104e+17,Aug,31.0,2018.0,slburstein eleonorariera fabiannanoemi feriglesias the miserable one is you who is together they signed an agreement with irn I can understand it he is a mercenary,iran
75,https://twitter.com/yajairaarlaidi1/status/1035671040532336640,jungkook en este da tan especial te quiero dedicarte mi poema favorito beber una coca contigo es todava mas divertido que ir san sebastiano irnhendaye biarritbayonne tener nauseas en la travesa de gracia en barcelonabts twt 9,1101289662.0,Aug,31.0,2018.0,jungkook on this special day I want to dedicate my favorite poem to you drinking a coke with you is even more fun than going to san sebastiano irnhendaye biarritbayonne having nausea on the traverse of grace in barcelonabts twt 9,iran
76,https://twitter.com/Mera_Mamii/status/1035670941446164480,tu ya puedes volar conmigo aunque mis sueos se irn contigo,3081085444.0,Aug,31.0,2018.0,you can now fly with me although my dreams will go with you,iran
77,https://twitter.com/MarianoGiustino/status/1035670856033357825,preparazione offensiva russo siriana idlib turchia preoccupata per gli effetti su vasta scala delloperazione la sicurezza nazionale secondo erdoan dal mediterraneo orientale ai confini con liran non perderti tra poco ore11 la rassegnastampaturca di radioradicale ,329647103.0,Aug,31.0,2018.0,offensive preparation Russian Syrian Idlib Turkey worried about the large-scale effects of the operation national security according to Erdoan from the eastern Mediterranean to the borders with Iran don't miss Radioradicale's Turkish press review soon 11,iran
78,https://twitter.com/iran_vicenzo/status/1035670759182659585,sentindo um bagulho estranho que sei explicar que,9.693263601697956e+17,Aug,31.0,2018.0,feeling a strange mess that I know how to explain,iran
79,https://twitter.com/atahualpalus/status/1035670593042042880,em tiliyn kurdek bi iran qehbik na bi cihan nadin deng bidinsosramin,9.547897455483167e+17,Aug,31.0,2018.0,"We don't vote for a Kurd with Iran, not anywhere",iran
80,https://twitter.com/Net2Ayurveda/status/1079889910528655367,von deutscher seite johannes georg siemens im jahr 1868 zu den ersten wichtigen versuchen wirtschaftlicher zusammenarbeit das unternehmen siemens ist bis heute ein aktiver partner des iran,4192961459.0,Dec,31.0,2018.0,"On the German side, Johannes Georg Siemens made the first important attempts at economic cooperation in 1868. The company Siemens is still an active partner of Iran today",iran
81,https://twitter.com/aja31300/status/1079889854404706304,amardan sn shahzade iran,1.0793926195270615e+18,Dec,31.0,2018.0,amardan sn shahzade iran,iran
82,https://twitter.com/maumauagf/status/1079889841305935872,mephisto 99 scp mark7 si iran xq yo jugare skiusmi,7.762115160770724e+17,Dec,31.0,2018.0,mephisto 99 scp mark7 if iran xq i play skiusmi,iran
83,https://twitter.com/ZoroastrianTrib/status/1079889757180755968,forget iran heres real enemy true danger  via youtube,16958143.0,Dec,31.0,2018.0,forget iran heres real enemy true danger  via youtube,iran
84,https://twitter.com/xfesad/status/1079889599932043265,maumauagf scp mark7 ni iran al presencial de copa peru,7.812726661122007e+17,Dec,31.0,2018.0,maumauagf scp mark7 or iran at the peru cup presentation,iran
85,https://twitter.com/okezonenews/status/1079889492012523520,iran kecam rencana brasil pindahkan kedubes ke yerusalem ,47274731.0,Dec,31.0,2018.0,Iran condemns Brazil's plan to move embassy to Jerusalem,iran
86,https://twitter.com/Valentinavp_/status/1079889443572641792,2019 que se venga con todo que mis metas se irn cumpliendo poco poco todo en manos de dios amor por mi familia amistades carrera,729096512.0,Dec,31.0,2018.0,"2019 may come with everything, my goals will be fulfilled little little everything in the hands of God love for my family friendships career",iran
87,https://twitter.com/robertovqzs/status/1079889443237052423,mis 12 uvas irn dedicadas la carrera,7.527393191235871e+17,Dec,31.0,2018.0,my 12 grapes will be dedicated to the race,iran
88,https://twitter.com/will_llermo/status/1079889281995427840,todas las promesas de mi amor se iran contigome olvidarsme olvidarsjunto la estacion yo llorar igual que un niopor qu te vaspor qu te vaspor qu te vaspor qu te vaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaas,148384478.0,Dec,31.0,2018.0,All the promises of my love will go away with you you will forget me you will forget me next to the station I cry like a child why are you leaving why are you leaving why are you leaving why are you leaving,iran
89,https://twitter.com/SocerDesigns/status/1079889238982823937,xjmx hiit se irn desbloqueando lo largo del ao,2761189577.0,Dec,31.0,2018.0,xjmx hiit will be unlocked throughout the year,iran
90,https://twitter.com/Arda09607651/status/1079889069054808064,2019 yili tahminim1 tc rusya ile arasi bozulacakve ekonomik kriz derinleecek2 bir kisim trkler erdoan iktidarina kari ayaklanacak3iran da byk bir isavas olacak4ypg rdn sinirina kadar ulaacak,1.0294700871353508e+18,Dec,31.0,2018.0,My prediction for 2019:1 Turkish Republic will have a falling out with Russia and the economic crisis will deepen2 Some Turks will revolt against Erdoan's government3 There will be a big war in Iran4YPG will reach the RDN border,iran
91,https://twitter.com/mondeperse/status/1079889052000755712,les franais sont effectivement bienvenus en iran en 2019 enthoven r en premier lieuil dcouvrira quonne fte pas la nouvelle anne le 31 dcembrenorouz,112980904.0,Dec,31.0,2018.0,the French are indeed welcome in Iran in 2019 enthoven r first of all he will discover that we do not celebrate the new year on December 31norouz,iran
92,https://twitter.com/iran_vicenzo/status/1079888966428643329,pergunte qualquer coisa ,9.693263601697956e+17,Dec,31.0,2018.0,ask anything,iran
93,https://twitter.com/huerfanovis/status/1079888894387200001,te limites sentir vive cada momento se como eres sin caretas comparte con los tuyos cuando tengas la oportunidad deja el telfono un lado las redes sociales siempre van estar ah pero tus seres queridos algn da se irn sean felices chao pescao,2223186396.0,Dec,31.0,2018.0,"Limit yourself, feel, live every moment, be who you are without masks, share with your loved ones when you have the opportunity, leave the phone aside, social networks will always be there, but your loved ones will leave one day, be happy, bye, fishing.",iran
94,https://twitter.com/fraoneto/status/1079888765764726788,pabloduggan resulta curioso tu doble estndar el ex canciller estaba procesado por el memorndum con irn pero para vos la denuncia es falsa otros ni siquiera fueron convocados indagatoria en los procesos q se le iniciaron pero dudas ni un segundo de su culpabilidad,147398340.0,Dec,31.0,2018.0,pabloduggan it is curious your double standard the former chancellor was prosecuted for the memorandum with irn but for you the complaint is false others were not even called for investigation in the processes that were initiated against him but you doubt for even a second of his guilt,iran
95,https://twitter.com/belceebuu/status/1079888581873807362,se irn arrechar conmigo pero levantar dar el feliz ao hoy si de verdad que rindo vyanse la mierda yo voy dormir,276177924.0,Dec,31.0,2018.0,"They will get angry with me but get up and say happy new year today if I really give up, fuck off, I'm going to sleep",iran
96,https://twitter.com/_karenmn/status/1079888346258776064,encanta leer cuando ponen que les dieron una beca para estudiar en x parte que se irn de intercambio love lt3,540866603.0,Dec,31.0,2018.0,I love to read when they say that they were given a scholarship to study in x part that they are going on an exchange love lt3,iran
97,https://twitter.com/JoaquinBarros27/status/1079888343436017664,mauvainilla roccarobert clarincom jaja xq lo unico que querian eran que caigan las alertas rojas ademas iran jamas cederia jurisdiccion como lo quizo hacer argentina en ese memorandum perverso,186328651.0,Dec,31.0,2018.0,"mauvainilla roccarobert clarincom haha ​​because the only thing they wanted was for the red alerts to fall, plus Iran would never cede jurisdiction like Argentina wanted to do in that perverse memorandum",iran
98,https://twitter.com/alzamzame/status/1079888128486322176,iran sudan zimbabwes london embassies owe uk 15m taxessudanuprising  via mailonline,115341544.0,Dec,31.0,2018.0,iran sudan zimbabwes london embassies owe uk 15m taxessudanuprising  via mailonline,iran
99,https://twitter.com/mauvainilla/status/1079887618865856515,joaquinbarros27 roccarobert clarincom chesi era para beneficiar irnporque quiso implementarlo conts,7.384755672599962e+17,Dec,31.0,2018.0,joaquinbarros27 roccarobert clarincom chesi was to benefit irnbecause he wanted to implement it conts,iran
